airline,airline_sentiment,airline_sentiment_confidence,negativereason,tweet_created,clean_text,tweet_year,tweet_month,tweet_day,sentiment_label,char_count,word_count,avg_word_length
US Airways,negative,1.0,Flight Attendant Complaints,2015-02-21 06:36:47-08:00,paid to upgrade to first class went up to admirals club at phx airport to be turned away because our flight is to cun and not mc,2015,2,21,0,128,27,4.7407407407407405
US Airways,negative,1.0,Late Flight,2015-02-21 06:35:45-08:00,can you please post wait timehave been on hold for two hours,2015,2,21,0,60,12,5.0
US Airways,negative,1.0,Cancelled Flight,2015-02-21 06:21:19-08:00,saying my friend missed her flight when she clearly sat next to me on the plane amp now youre cancelled flighting her flight home wtf,2015,2,21,0,133,25,5.32
US Airways,negative,1.0,Customer Service Issue,2015-02-21 06:08:40-08:00,or is anyone even responding to social media awful,2015,2,21,0,50,9,5.555555555555555
US Airways,positive,1.0,Unknown,2015-02-21 06:06:23-08:00,a big thanks to the gate agent fltkeeping us informed of the delay,2015,2,21,2,66,13,5.076923076923077
US Airways,negative,1.0,Customer Service Issue,2015-02-21 06:03:27-08:00,im on vacation this is the last thing i want to be doing is anyone even answering the phone,2015,2,21,0,91,19,4.7894736842105265
US Airways,negative,1.0,Customer Service Issue,2015-02-21 06:02:48-08:00,i fucking hate your customer service ive been on hold all morning trying to figure out why you cancelled flighted my flight,2015,2,21,0,123,22,5.590909090909091
US Airways,negative,1.0,Cancelled Flight,2015-02-21 06:02:15-08:00,dca to rsw at am cancelled flightled rebook to charlotte cancelled flightled can we rebook selves online,2015,2,21,0,104,17,6.117647058823529
US Airways,negative,0.6596,Flight Booking Problems,2015-02-21 05:59:33-08:00,how do i find an email address regarding reativation of dividend miles nothing on website,2015,2,21,0,89,15,5.933333333333334
US Airways,negative,1.0,Damaged Luggage,2015-02-21 05:40:51-08:00,baggage drop at phl bc is incredibly backed up unacceptable service,2015,2,21,0,67,11,6.090909090909091
US Airways,neutral,0.6947,Unknown,2015-02-21 05:37:01-08:00,were glad to hear it out of curiosity what causes such flight patterns,2015,2,21,1,70,13,5.384615384615385
US Airways,negative,1.0,Cancelled Flight,2015-02-21 05:30:06-08:00,trying fly frm dca to srq to visit a family member in hospice but was cancelled flightled can someone assist me,2015,2,21,0,111,21,5.285714285714286
US Airways,negative,1.0,Customer Service Issue,2015-02-21 05:28:01-08:00,i dont want a reservation change just adding a service am going public with this to get help,2015,2,21,0,92,18,5.111111111111111
US Airways,negative,1.0,Customer Service Issue,2015-02-21 05:23:32-08:00,all followers please note that is not taking customer service calls nor responding by helping via soc media,2015,2,21,0,107,18,5.944444444444445
US Airways,negative,1.0,Flight Attendant Complaints,2015-02-21 05:22:03-08:00,your checkin at is a and the agent behind the counter who tried to send me to the wrong destinationrude,2015,2,21,0,103,20,5.15
US Airways,negative,1.0,Late Flight,2015-02-21 05:20:28-08:00,sitting on the runway at phl for the last min because the correct weights for the flight arent in the system,2015,2,21,0,108,21,5.142857142857143
US Airways,neutral,0.3476,Unknown,2015-02-21 05:18:35-08:00,so no idea thanks,2015,2,21,1,17,4,4.25
US Airways,negative,1.0,Customer Service Issue,2015-02-21 05:16:46-08:00,any guesstimate on hold times cant change my flight online at mins and counting,2015,2,21,0,79,14,5.642857142857143
US Airways,negative,1.0,Customer Service Issue,2015-02-21 05:05:55-08:00,trying to change my flight due to nyc travel advisory your online system cancelled flighted my entire flight been on hold for over hr,2015,2,21,0,133,24,5.541666666666667
US Airways,negative,1.0,Customer Service Issue,2015-02-21 05:04:24-08:00,yes but the manner with which it was done was harsh for those affected already checked in no remorse weak alternatives,2015,2,21,0,118,21,5.619047619047619
US Airways,negative,1.0,Can't Tell,2015-02-21 04:57:20-08:00,told to work it out ourselves,2015,2,21,0,29,6,4.833333333333333
US Airways,negative,1.0,Customer Service Issue,2015-02-21 04:54:01-08:00,incapable of seating a yo and mom together toddler in his own row,2015,2,21,0,65,13,5.0
US Airways,negative,1.0,Flight Booking Problems,2015-02-21 04:52:07-08:00,bumping people off a flight ten minutes before takeoff because the flight is overbooked,2015,2,21,0,87,14,6.214285714285714
US Airways,negative,1.0,Bad Flight,2015-02-21 04:48:02-08:00,you call this a window seat,2015,2,21,0,27,6,4.5
US Airways,negative,0.6739,Customer Service Issue,2015-02-21 04:44:39-08:00,is there a number to call to modify reservation please help very frustrating with american and us air merger,2015,2,21,0,108,19,5.684210526315789
US Airways,negative,1.0,Can't Tell,2015-02-21 04:41:49-08:00,youve completely ruined a pro athletes ability to prepare for a race now you wont help him get the bike he needs to the dr,2015,2,21,0,122,25,4.88
US Airways,negative,1.0,Lost Luggage,2015-02-21 04:38:53-08:00,cool now has been told you cant reroute his bags after he was told to leave them last night he needs them to race,2015,2,21,0,113,24,4.708333333333333
US Airways,negative,1.0,Late Flight,2015-02-21 04:16:48-08:00,quick lets board a plane so that we can sit on runway for hours,2015,2,21,0,63,14,4.5
US Airways,negative,1.0,Customer Service Issue,2015-02-21 04:15:12-08:00,also get excited because hes going to be unable to contact you all from his destination so you get to talk to me,2015,2,21,0,112,23,4.869565217391305
US Airways,negative,0.6246,Bad Flight,2015-02-21 04:15:01-08:00,flight fracat did some odd zigzagging movements over frankfurt is everything ok,2015,2,21,0,79,12,6.583333333333333
US Airways,negative,1.0,Customer Service Issue,2015-02-21 04:13:45-08:00,its pretty hilarious that you want to finish his awful experience before doing something make it right now,2015,2,21,0,106,18,5.888888888888889
US Airways,negative,1.0,Cancelled Flight,2015-02-21 03:57:24-08:00,u would think if u were going to cancelled flight my flight youd rebook our seats to something other than the last row,2015,2,21,0,118,23,5.130434782608695
US Airways,negative,1.0,Customer Service Issue,2015-02-21 03:56:56-08:00,no online clearly states i can not it says to call res i already explained that,2015,2,21,0,79,16,4.9375
US Airways,negative,0.6622,Flight Booking Problems,2015-02-21 03:54:49-08:00,dealing w fam emergency was told was rebooked this am to aa flight out of ord and now its not in system need help asap,2015,2,21,0,118,25,4.72
US Airways,negative,0.68,Can't Tell,2015-02-21 02:36:27-08:00,umm can you define extra time,2015,2,21,0,29,6,4.833333333333333
US Airways,neutral,1.0,Unknown,2015-02-21 02:23:29-08:00,international,2015,2,21,1,13,1,13.0
US Airways,negative,1.0,Damaged Luggage,2015-02-21 01:54:30-08:00,oh yes because i had loads of time running to my connecting flight after you delayed me for about minutes,2015,2,21,0,105,20,5.25
US Airways,negative,1.0,Damaged Luggage,2015-02-21 01:20:43-08:00,hey my bag was damaged flying with you yesterday what can i do,2015,2,21,0,62,13,4.769230769230769
US Airways,neutral,0.6872,Unknown,2015-02-20 23:46:05-08:00,landed at phoenix but we had to board a flight quickly to vegas so no time at the airport what now,2015,2,20,1,98,21,4.666666666666667
US Airways,neutral,0.6872,Unknown,2015-02-20 23:41:09-08:00,i left something on a recent flight today who do i contact to retrieve it please thanks,2015,2,20,1,87,17,5.117647058823529
US Airways,negative,1.0,Late Flight,2015-02-20 23:18:05-08:00,flight s four subsequent delays destroyed my travel plans this evening looking to resolve this matter,2015,2,20,0,101,16,6.3125
US Airways,negative,1.0,Lost Luggage,2015-02-20 23:11:35-08:00,i did at pm still no bag,2015,2,20,0,24,7,3.4285714285714284
US Airways,positive,1.0,Unknown,2015-02-20 22:31:34-08:00,just spoke with a representative moved my flight earlier thank you so much for the follow up,2015,2,20,2,92,17,5.411764705882353
US Airways,negative,1.0,Customer Service Issue,2015-02-20 22:11:58-08:00,congrats youve just lost a customer for good when i made a united weather change free min you guys hrs on hold amp,2015,2,20,0,114,23,4.956521739130435
US Airways,negative,1.0,Customer Service Issue,2015-02-20 22:11:41-08:00,so when was i supposed to call the internet desk especially since my reservation told me to directly call the main number,2015,2,20,0,121,22,5.5
US Airways,negative,1.0,Late Flight,2015-02-20 22:09:36-08:00,not only did u lose the flight plan now ur flight crew is faa timed out thx for havin us sit on the tarmac for an hr,2015,2,20,0,116,27,4.296296296296297
US Airways,negative,1.0,Customer Service Issue,2015-02-20 22:07:14-08:00,ive been on hold for minutes waiting to talk to someone about my flight tomorrow is there another number to call,2015,2,20,0,112,21,5.333333333333333
US Airways,negative,1.0,Late Flight,2015-02-20 22:06:52-08:00,you are despicable the flight plan was lost now weve been sitting on the tarmac for an hour its a min flight,2015,2,20,0,108,22,4.909090909090909
US Airways,positive,1.0,Unknown,2015-02-20 22:06:45-08:00,hey guys just want to say i had the best flight ever thank you so much i fell asleep and actually had a wet dream,2015,2,20,2,113,25,4.52
US Airways,negative,1.0,Customer Service Issue,2015-02-20 22:01:05-08:00,can you help me update ktn on the profile ticket book via aa amp that info didnt get pass on ive been on hold forever,2015,2,20,0,117,25,4.68
US Airways,negative,0.6633,Flight Booking Problems,2015-02-20 21:45:29-08:00,so youre not honoring miles with that were traveled last year,2015,2,20,0,61,11,5.545454545454546
US Airways,neutral,0.6535,Unknown,2015-02-20 21:37:32-08:00,you need to check information regarding hotels shuttles re routing flights delayed flights,2015,2,20,1,90,13,6.923076923076923
US Airways,negative,0.6806,Bad Flight,2015-02-20 21:37:07-08:00,i was eventually given a flight to memphis but only after i was taken off my original flight bc i was checked in as my father,2015,2,20,0,125,26,4.8076923076923075
US Airways,negative,1.0,Customer Service Issue,2015-02-20 21:36:58-08:00,how the heck does one get the internet desk to authorize a waiver would that involved being on hold for another hour,2015,2,20,0,116,22,5.2727272727272725
US Airways,negative,1.0,Customer Service Issue,2015-02-20 21:30:18-08:00,so am i supposed to discuss this matter with a computer,2015,2,20,0,55,11,5.0
US Airways,negative,1.0,Bad Flight,2015-02-20 21:16:30-08:00,gtk miles on usair last four flights not good other airlines much improved billing issues seats legroom in air service,2015,2,20,0,118,20,5.9
US Airways,negative,1.0,Customer Service Issue,2015-02-20 21:07:12-08:00,it says to call before connecting get song dance about weather weather bad days called for days before,2015,2,20,0,102,18,5.666666666666667
US Airways,negative,1.0,Flight Booking Problems,2015-02-20 21:05:17-08:00,really tried that alreadygot message not available to do next idea,2015,2,20,0,66,11,6.0
US Airways,negative,1.0,Can't Tell,2015-02-20 21:04:18-08:00,im glad youre sorry that im homeless for the night makes me feel secure,2015,2,20,0,71,14,5.071428571428571
US Airways,negative,0.6946,Can't Tell,2015-02-20 20:55:24-08:00,but in the meantime ill be sleeping on a park bench on dadeland st thanks guys,2015,2,20,0,78,16,4.875
US Airways,neutral,0.3664,Unknown,2015-02-20 20:54:47-08:00,ah and i was only given one shuttle voucher so if i do ever get back to the airport youll be getting the bill,2015,2,20,1,109,24,4.541666666666667
US Airways,negative,1.0,Can't Tell,2015-02-20 20:54:23-08:00,wonder if this misery is considered a damage in a breach of contract lawsuit,2015,2,20,0,76,14,5.428571428571429
US Airways,negative,0.6733,Flight Booking Problems,2015-02-20 20:54:01-08:00,but wait they are booked along with all other hotels nearby i was sent anyway to the hotel managers disbelief,2015,2,20,0,109,20,5.45
US Airways,positive,0.3517,Unknown,2015-02-20 20:53:16-08:00,but dont worry they found a hotel its only min away i got there around pm no problem,2015,2,20,2,84,18,4.666666666666667
US Airways,negative,1.0,Customer Service Issue,2015-02-20 20:52:32-08:00,at which point in told they have sold my voucher because i wasnt fast enough,2015,2,20,0,76,15,5.066666666666666
US Airways,negative,1.0,Flight Attendant Complaints,2015-02-20 20:52:00-08:00,the kind gentleman at the gate tells me to go left to get my hotel voucher at the ticket gate took about min to get there,2015,2,20,0,121,26,4.653846153846154
US Airways,negative,1.0,Late Flight,2015-02-20 20:50:41-08:00,i have a story for you it starts with a two hour delayed flight that makes me miss my connection in miami,2015,2,20,0,105,22,4.7727272727272725
US Airways,neutral,1.0,Unknown,2015-02-20 20:48:19-08:00,no worries i was able to read entire book while holding,2015,2,20,1,55,11,5.0
US Airways,negative,1.0,Customer Service Issue,2015-02-20 20:47:00-08:00,doing best think not lousy way to run an airline why no online way to connect you be on hold for hrs amp then zip,2015,2,20,0,113,25,4.52
US Airways,negative,1.0,Cancelled Flight,2015-02-20 20:46:44-08:00,flight scheduled for pmtold at am that flight is cancelled flightled after sitting on cold plane for hours,2015,2,20,0,106,18,5.888888888888889
US Airways,negative,1.0,Customer Service Issue,2015-02-20 20:45:26-08:00,refuses to compensate passengers when inconvenienced and wouldnt even rebook me on another airline,2015,2,20,0,98,14,7.0
US Airways,negative,1.0,Customer Service Issue,2015-02-20 20:44:55-08:00,can you tell me why i waited mins and then was charged the phone change fee even tho i wasnt allow to make change online,2015,2,20,0,120,25,4.8
US Airways,negative,1.0,Customer Service Issue,2015-02-20 20:44:41-08:00,your team needs to build capacity,2015,2,20,0,33,6,5.5
US Airways,negative,1.0,Customer Service Issue,2015-02-20 20:44:24-08:00,i will write cr not sure what good itll do as the customer service i experienced was horrible,2015,2,20,0,93,18,5.166666666666667
US Airways,negative,1.0,Customer Service Issue,2015-02-20 20:43:56-08:00,st x told no travel advisorynow two hrs on hold amp disconnected fl from bhm to charlotte to phl wont gohelp,2015,2,20,0,108,21,5.142857142857143
US Airways,negative,1.0,Customer Service Issue,2015-02-20 20:36:59-08:00,made about calls to usair today to merge of aadvantage dividend miles each time says call back late flightr,2015,2,20,0,107,19,5.631578947368421
US Airways,negative,1.0,Flight Booking Problems,2015-02-20 20:31:18-08:00,im dumping this dividend miles card and forgetting your airline exists,2015,2,20,0,70,11,6.363636363636363
US Airways,negative,1.0,Late Flight,2015-02-20 20:28:29-08:00,how dirty does the damn plane have to be to take an hour to get the plane cleaned refund me my miles,2015,2,20,0,100,22,4.545454545454546
US Airways,negative,1.0,Customer Service Issue,2015-02-20 20:09:04-08:00,worst customer service ive ever experienced ill never fly your airline ever again i have to pay to sleep in philly fuck you,2015,2,20,0,123,23,5.3478260869565215
US Airways,negative,1.0,Customer Service Issue,2015-02-20 20:00:16-08:00,ever sit on hold and just lose track of time,2015,2,20,0,44,10,4.4
US Airways,negative,1.0,Customer Service Issue,2015-02-20 19:57:30-08:00,us air should be ashamed of this service on hold for hours no help from any representative just to reschedule due to weather,2015,2,20,0,124,23,5.391304347826087
US Airways,negative,1.0,Customer Service Issue,2015-02-20 19:53:58-08:00,now on hold for an hour so frustrating i suspect you have more operators come in on days like this winclement weather,2015,2,20,0,117,22,5.318181818181818
US Airways,negative,1.0,Customer Service Issue,2015-02-20 19:50:35-08:00,the worst hold time crazy agents horrible no accountability,2015,2,20,0,59,9,6.555555555555555
US Airways,positive,1.0,Unknown,2015-02-20 19:43:14-08:00,kudos to robin at lostfound for reuniting me w my ipad she was delightful to work with,2015,2,20,2,86,17,5.0588235294117645
US Airways,negative,1.0,Customer Service Issue,2015-02-20 19:35:02-08:00,website wont let me change online even though airline issued travel advisory now on hold for minutes help,2015,2,20,0,105,18,5.833333333333333
US Airways,negative,1.0,Customer Service Issue,2015-02-20 19:34:43-08:00,you were always my go to what happened airbus over boeing and now no customer service,2015,2,20,0,85,16,5.3125
US Airways,negative,1.0,Customer Service Issue,2015-02-20 19:22:55-08:00,trying to change flight because of airline travel advisory on hold for mins help,2015,2,20,0,80,14,5.714285714285714
US Airways,neutral,1.0,Unknown,2015-02-20 19:21:46-08:00,can you help me add a aadvantage number and known traveler number to a reservation,2015,2,20,1,82,15,5.466666666666667
US Airways,negative,1.0,Can't Tell,2015-02-20 19:11:44-08:00,would be less annoying if road conditions werent getting worse with every min u keep passengers captive for no good reason,2015,2,20,0,122,21,5.809523809523809
US Airways,positive,0.6953,Unknown,2015-02-20 19:07:39-08:00,experience exceptional service from cherry at,2015,2,20,2,45,6,7.5
US Airways,negative,1.0,Customer Service Issue,2015-02-20 19:06:26-08:00,literally the worst flying experience of my life and i have flown a lot,2015,2,20,0,71,14,5.071428571428571
US Airways,negative,1.0,Customer Service Issue,2015-02-20 19:05:14-08:00,i purchased a upgrade on a flight weeks ago and you gave it to someone else but i have not received a refund is this sop,2015,2,20,0,120,26,4.615384615384615
US Airways,negative,1.0,Cancelled Flight,2015-02-20 19:03:40-08:00,figure it out have had cancelled flightled flights in the past week now coming home hour delay and cart that pulls plane just broke,2015,2,20,0,131,24,5.458333333333333
US Airways,negative,1.0,Customer Service Issue,2015-02-20 19:02:44-08:00,minutes on hold no help,2015,2,20,0,23,5,4.6
US Airways,negative,0.6803,Can't Tell,2015-02-20 19:00:10-08:00,transferred x pleeeeeeeease help,2015,2,20,0,32,4,8.0
US Airways,negative,1.0,Late Flight,2015-02-20 18:51:58-08:00,flight treatment of passengers has been atrocious over hours delay only to now deplane and given no direction,2015,2,20,0,109,18,6.055555555555555
US Airways,neutral,1.0,Unknown,2015-02-20 18:51:45-08:00,i have corporatepaid travel in april is it possible to purchase an upgrade to first class now,2015,2,20,1,93,17,5.470588235294118
US Airways,positive,1.0,Unknown,2015-02-20 18:43:37-08:00,you can thank supervisor jeanine and her coworkers for the excellent customer service they provided,2015,2,20,2,99,15,6.6
US Airways,negative,0.6785,Customer Service Issue,2015-02-20 18:42:45-08:00,only sympathy she offered was holding a reservation until monday night thats pretty awesome if you ask me,2015,2,20,0,105,18,5.833333333333333
US Airways,negative,1.0,Flight Booking Problems,2015-02-20 18:41:32-08:00,express my disappointment in your reservation department and the treatment of a sailor dealing with a death in the family,2015,2,20,0,121,20,6.05
US Airways,neutral,0.7093,Unknown,2015-02-20 18:40:42-08:00,thats who i spoke to already weve already booked another flight wsomeone else thanks for your concern just wanted to,2015,2,20,1,116,20,5.8
US Airways,negative,1.0,Customer Service Issue,2015-02-20 18:35:45-08:00,talked to supervisor jeanine and she couldnt help me minutes of talking to her and nothing,2015,2,20,0,90,16,5.625
US Airways,negative,1.0,Can't Tell,2015-02-20 18:31:26-08:00,i thought was the worst airline but nah you guys are far worse is the only decent airline out there,2015,2,20,0,99,20,4.95
US Airways,negative,1.0,Flight Attendant Complaints,2015-02-20 18:26:29-08:00,i flew us air for the first time yesterday got propositioned by the flight attendanttrue story,2015,2,20,0,94,16,5.875
US Airways,negative,1.0,Flight Booking Problems,2015-02-20 18:26:18-08:00,years of naval service and i run the travel department for all my commands,2015,2,20,0,74,14,5.285714285714286
US Airways,negative,1.0,Flight Booking Problems,2015-02-20 18:25:29-08:00,us airways website so you double charge people when they book flights now apparently you have but ive never been booked twice,2015,2,20,0,125,22,5.681818181818182
US Airways,negative,0.6632,Customer Service Issue,2015-02-20 18:24:30-08:00,already tried how about conf via dm,2015,2,20,0,35,7,5.0
US Airways,negative,1.0,Late Flight,2015-02-20 18:20:09-08:00,new slogan should be if you dont want to arrive on time pick us,2015,2,20,0,63,14,4.5
US Airways,negative,1.0,Flight Attendant Complaints,2015-02-20 18:17:57-08:00,you have to be crazy treated my mom very poorly not happy,2015,2,20,0,57,12,4.75
US Airways,negative,1.0,Customer Service Issue,2015-02-20 18:15:35-08:00,they werent able to without reflight booking problems and recharging the amount plus fee for help over phone spoke to agents amp jeanine,2015,2,20,0,136,23,5.913043478260869
US Airways,negative,0.6629999999999999,Late Flight,2015-02-20 18:05:12-08:00,i will send an email with details late flightr thank you for responding,2015,2,20,0,71,13,5.461538461538462
US Airways,negative,1.0,Can't Tell,2015-02-20 17:44:06-08:00,this is the last time i use your airline i promise that,2015,2,20,0,55,12,4.583333333333333
US Airways,negative,0.6386,Flight Attendant Complaints,2015-02-20 17:40:58-08:00,did i mention im a silver preferred member and fly every week not always with you and not even a meal voucher,2015,2,20,0,109,22,4.954545454545454
US Airways,negative,0.667,Cancelled Flight,2015-02-20 17:39:48-08:00,need to change div miles ticket after travel started due to weather advisory told not possible unless flight cancelled flightled anyhelp,2015,2,20,0,136,21,6.476190476190476
US Airways,negative,1.0,Late Flight,2015-02-20 17:38:35-08:00,i was supposed to get from fresno to pittsburgh by pm instead im now not getting in until pm tomorrow,2015,2,20,0,101,20,5.05
US Airways,negative,1.0,Customer Service Issue,2015-02-20 17:37:38-08:00,im stuck in the airport in fresno trying to beat the storm to pittsburgh and you guys have offered nothing horrid,2015,2,20,0,113,21,5.380952380952381
US Airways,negative,1.0,Can't Tell,2015-02-20 17:36:35-08:00,hello i have a question for you and your phone lines have jammed,2015,2,20,0,64,13,4.923076923076923
US Airways,negative,1.0,Can't Tell,2015-02-20 17:11:52-08:00,u are the worst airline ever figure out the merger,2015,2,20,0,50,10,5.0
US Airways,negative,0.6735,Can't Tell,2015-02-20 17:08:23-08:00,just to follow up here is my experience,2015,2,20,0,39,8,4.875
US Airways,negative,1.0,Can't Tell,2015-02-20 17:08:12-08:00,are incompetent,2015,2,20,0,15,2,7.5
US Airways,negative,1.0,Late Flight,2015-02-20 16:58:22-08:00,now the next plane had a broken seat my row another hour delay,2015,2,20,0,62,13,4.769230769230769
US Airways,negative,1.0,Flight Booking Problems,2015-02-20 16:58:14-08:00,how can i make a purchase you take the money but i dont have a reservationexplain,2015,2,20,0,81,16,5.0625
US Airways,neutral,1.0,Unknown,2015-02-20 16:57:49-08:00,are u paying incedentals,2015,2,20,1,24,4,6.0
US Airways,negative,1.0,Can't Tell,2015-02-20 16:51:07-08:00,thought u merged but sucks,2015,2,20,0,26,5,5.2
US Airways,positive,1.0,Unknown,2015-02-20 16:50:00-08:00,yes i did thank you they did a great job turning the flight in jan,2015,2,20,2,66,15,4.4
US Airways,negative,1.0,Customer Service Issue,2015-02-20 16:49:26-08:00,hours on hold and issue still not resolved hope to make my flight in hours for every minute of talk minutes of hold,2015,2,20,0,115,23,5.0
US Airways,positive,1.0,Unknown,2015-02-20 16:42:12-08:00,connection made thanks again this week,2015,2,20,2,38,6,6.333333333333333
US Airways,negative,1.0,Customer Service Issue,2015-02-20 16:35:48-08:00,worst customer service experience ever today get it together,2015,2,20,0,60,9,6.666666666666667
US Airways,negative,1.0,Customer Service Issue,2015-02-20 16:30:33-08:00,i know some folks have to use your airlines but doesnt customer service ever matter i really hate to complain but its brutal,2015,2,20,0,124,23,5.391304347826087
US Airways,negative,1.0,Bad Flight,2015-02-20 16:29:57-08:00,im on the plane not sure what you mean we are sitting here its just one story of failure after another when i fly you guys,2015,2,20,0,122,26,4.6923076923076925
US Airways,negative,1.0,Customer Service Issue,2015-02-20 16:23:41-08:00,your team was just terrifyingly rude to a young mother amp her baby trying to check in to a flight from phx to jwa help her out,2015,2,20,0,127,27,4.703703703703703
US Airways,negative,1.0,Flight Attendant Complaints,2015-02-20 16:02:57-08:00,rudest crew member experience throwing shade and calling out customers,2015,2,20,0,70,10,7.0
US Airways,negative,1.0,Can't Tell,2015-02-20 15:56:22-08:00,terminal e in miami is still the worst most smelly airport ever thanks for nothing,2015,2,20,0,82,15,5.466666666666667
US Airways,negative,1.0,Lost Luggage,2015-02-20 15:46:34-08:00,i did amp was told i asked to many questions bag might still be on flight should be easy to check when it lands in seattle,2015,2,20,0,122,26,4.6923076923076925
US Airways,negative,1.0,Cancelled Flight,2015-02-20 15:36:10-08:00,cancelled flightled our original flight to aruba now on the way home we were told we dont have seats never flying again,2015,2,20,0,119,22,5.409090909090909
US Airways,negative,1.0,Late Flight,2015-02-20 15:35:11-08:00,here we go again same flight as last week delayed already mins think the can leave phl before am,2015,2,20,0,96,19,5.052631578947368
US Airways,negative,0.6875,Can't Tell,2015-02-20 15:26:05-08:00,its not misjudging its a deliberate strategy seen it multiple times on usair makes staff life easier at expens of passengers,2015,2,20,0,124,21,5.904761904761905
US Airways,negative,0.6309,Late Flight,2015-02-20 15:24:32-08:00,delayed need an extra min to make would appreciate a little help again this week,2015,2,20,0,80,15,5.333333333333333
US Airways,negative,1.0,Customer Service Issue,2015-02-20 15:23:19-08:00,stuck on tarmac for hour an a half and told longer to go and no hotels available when we land in phoenix,2015,2,20,0,104,22,4.7272727272727275
US Airways,negative,1.0,Customer Service Issue,2015-02-20 15:21:43-08:00,not happening also marie burroughs is the worst customer service rep ever,2015,2,20,0,73,12,6.083333333333333
US Airways,negative,1.0,Customer Service Issue,2015-02-20 15:18:59-08:00,technical issues inefficient computer triage system personality compassion of operators not sad example of sad company,2015,2,20,0,118,16,7.375
US Airways,negative,1.0,Can't Tell,2015-02-20 15:18:47-08:00,you suck and you ruined my day and my vacation isnt even until june,2015,2,20,0,67,14,4.785714285714286
US Airways,negative,0.6715,Late Flight,2015-02-20 15:18:25-08:00,will do maybe the prepurchase meal email is because the flight is min short of hours so i guess there are none offered,2015,2,20,0,118,23,5.130434782608695
US Airways,negative,0.6778,Customer Service Issue,2015-02-20 15:13:11-08:00,yep check it and my gmail promotions folder regularly,2015,2,20,0,53,9,5.888888888888889
US Airways,neutral,1.0,Unknown,2015-02-20 15:13:00-08:00,is a bag that is l x w x h allowed as a carry on,2015,2,20,1,48,15,3.2
US Airways,negative,0.6522,Customer Service Issue,2015-02-20 15:12:04-08:00,thanks for nothing,2015,2,20,0,18,3,6.0
US Airways,neutral,0.6577,Unknown,2015-02-20 15:06:34-08:00,there is nothing tonight and i am on the flight now with gogo internet is there a way that someone could send me a dm or email,2015,2,20,1,126,27,4.666666666666667
US Airways,negative,1.0,Late Flight,2015-02-20 15:04:57-08:00,bad planes amp gate changes lots of exercise lets hope this plane works im tired,2015,2,20,0,80,15,5.333333333333333
US Airways,negative,0.664,Customer Service Issue,2015-02-20 15:04:04-08:00,good info but am already signed up for all options none of which sound like they applied to the missing emails,2015,2,20,0,110,21,5.238095238095238
US Airways,negative,0.6806,Late Flight,2015-02-20 14:50:08-08:00,is there not a faster way to get me to columbia sc than making me stay in clt over night after my delayed flight,2015,2,20,0,112,24,4.666666666666667
US Airways,negative,1.0,Can't Tell,2015-02-20 14:43:35-08:00,and please get my plane together before i go to jetblue,2015,2,20,0,55,11,5.0
US Airways,negative,1.0,Flight Booking Problems,2015-02-20 14:41:09-08:00,it might have went through no confirmation please wait then same form,2015,2,20,0,69,12,5.75
US Airways,negative,1.0,Flight Booking Problems,2015-02-20 14:39:16-08:00,found the tix security code not working tried a dozen times,2015,2,20,0,59,11,5.363636363636363
US Airways,negative,1.0,Customer Service Issue,2015-02-20 14:38:01-08:00,nightmarish customer service further to that as an elite member im appalled,2015,2,20,0,75,12,6.25
US Airways,negative,1.0,Customer Service Issue,2015-02-20 14:37:07-08:00,i have never been given a number for elite for usair only aa i waited for hours for an answer and by then my seat was gone,2015,2,20,0,122,27,4.518518518518518
US Airways,negative,0.6496,Late Flight,2015-02-20 14:35:58-08:00,if you get my bag from e gate to b gate at the charlotte airport before my pm flight late flight cause of yall ill ride us for life,2015,2,20,0,131,29,4.517241379310345
US Airways,neutral,1.0,Unknown,2015-02-20 14:27:19-08:00,its a debit card but i am a dividend member,2015,2,20,1,43,10,4.3
US Airways,negative,0.6522,Customer Service Issue,2015-02-20 14:22:58-08:00,nothing important to do why was i told to wait in the line,2015,2,20,0,58,13,4.461538461538462
US Airways,neutral,1.0,Unknown,2015-02-20 14:19:16-08:00,how do i redeem my pass to the admirals club i have free visit with my barclay card membership and can i bring a companion,2015,2,20,1,122,25,4.88
US Airways,neutral,1.0,Unknown,2015-02-20 14:15:29-08:00,almost home east coast freeze headed to phl connect avp tgif,2015,2,20,1,60,11,5.454545454545454
US Airways,negative,1.0,Can't Tell,2015-02-20 14:10:39-08:00,can someone please tell me who i have to talk to,2015,2,20,0,48,11,4.363636363636363
US Airways,negative,1.0,Can't Tell,2015-02-20 14:08:46-08:00,is it insulting that offer a non required voucher as a goodwill offeringat least my bag can fly round trip,2015,2,20,0,106,20,5.3
US Airways,negative,0.6292,Can't Tell,2015-02-20 14:08:44-08:00,there is a travel advis for nyc and phil pa winter weather but us air hasnt posted one yet can i still change flt wo pen,2015,2,20,0,120,26,4.615384615384615
US Airways,negative,1.0,Flight Booking Problems,2015-02-20 14:07:43-08:00,im trying to request missed mileage and it keeps saying it cant my flight from then it says call the number,2015,2,20,0,107,21,5.095238095238095
US Airways,negative,1.0,Customer Service Issue,2015-02-20 14:04:58-08:00,flight my carryon is missingstollen off plane or left at gate worst customer service doesnt seem to be anyones concern,2015,2,20,0,118,20,5.9
